"Company","Product","TypeName","Inches","Cpu","Ram","PrimaryMemSize","PrimaryMemType","SecondaryMemory","OpSys","Weight","Price_euros","Model","Inches_Binned","ResolutionWidth","ResolutionHeight","DisplayType","Touchscreen","IPS_Panel","RetinaDisplay","CpuBrand","CpuProduct","CpuClockSpeed_GHz","Ram_GB","Gpu_Brand","Gpu_Product","Weight_kg"
"HP","250 G5","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","4GB","500GB","HDD","0","No OS","1.96kg",499,"250","4",1366,768,NA,"0","0","0","Intel","i5",5,4,"Intel","HD",1.96
"Acer","Aspire ES1-523","Notebook",15.6,"AMD A8-Series 7410 2.2GHz","8GB","1TB","HDD","0","Windows 10","2.4kg",449,"Aspire","4",1366,768,NA,"0","0","0","AMD",NA,8,8,"AMD","Radeon",2.4
"Dell","Inspiron 7378","2 in 1 Convertible",13.3,"Intel Core i7 7500U 2.7GHz","12GB","256GB","SSD","0","Windows 10","1.6kg",1299,"Inspiron","2",1920,1080,"Full HD","1","1","0","Intel","i7",7,12,"Intel","HD",1.6
"MSI","GT62VR 6RD","Gaming",15.6,"Intel Core i7 6700HQ 2.6GHz","16GB","256GB","SSD","1","Windows 10","2.94kg",1819,"GT62VR","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Nvidia","GeForce",2.94
"HP","ProBook 450","Notebook",15.6,"Intel Core i7 7500U 2.7GHz","8GB","256GB","SSD","0","Windows 10","2.04kg",1070,"ProBook","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Intel","HD",2.04
"Asus","Rog G752VL-GC088D","Gaming",17.3,"Intel Core i7 6700HQ 2.6GHz","16GB","1TB","HDD","0","No OS","4kg",998,"Rog","5",1920,1080,"Full HD","0","1","0","Intel","i7",7,16,"Nvidia","GeForce",4
"Dell","Inspiron 3567","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","4GB","1TB","HDD","0","Windows 10","2.25kg",559,"Inspiron","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,4,"Intel","HD",2.25
"Dell","Inspiron 5567","Notebook",15.6,"Intel Core i7 7500U 2.7GHz","16GB","2TB","HDD","0","Windows 10","2.32kg",989.99,"Inspiron","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"AMD","Radeon",2.32
"MSI","GS63VR 6RF","Gaming",15.6,"Intel Core i7 6700HQ 2.6GHz","16GB","256GB","SSD","1","Windows 10","1.8kg",1929,"GS63VR","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Nvidia","GeForce",1.8
"Dell","XPS 13","Ultrabook",13.3,"Intel Core i7 7500U 2.7GHz","8GB","256GB","SSD","0","Windows 10","1.29kg",1458,"XPS","2",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Intel","HD",1.29
"Asus","ROG G701VO","Gaming",17.3,"Intel Core i7 6820HK 2.7GHz","64GB","1TB","SSD","0","Windows 10","3.58kg",3975,"ROG","5",1920,1080,"Full HD","0","1","0","Intel","i7",7,64,"Nvidia","GeForce",3.58
"Dell","Inspiron 5368","2 in 1 Convertible",13.3,"Intel Core i7 6500U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.62kg",798.01,"Inspiron","2",1920,1080,"Full HD","1","0","0","Intel","i7",7,8,"Intel","HD",1.62
"Dell","Alienware 15","Gaming",15.6,"Intel Core i7 6700HQ 2.6GHz","16GB","256GB","SSD","1","Windows 10","3.21kg",1329,"Alienware","4",3840,2160,"4K Ultra HD","0","0","0","Intel","i7",7,16,"Nvidia","GeForce",3.21
"Apple","MacBook 12""","Ultrabook",12,"Intel Core M 1.1GHz","8GB","256GB","Flash Storage","0","macOS","0.920kg",1300,"MacBook","1",2304,1440,"Retina Display","0","1","1","Intel","M",1.1,8,"Intel","HD",0.92
"Dell","Latitude 3570","Notebook",15.6,"Intel Core i3 6100U 2.3GHz","4GB","500GB","HDD","0","Windows 10","2.06kg",481.98,"Latitude","4",1366,768,NA,"0","0","0","Intel","i3",3,4,"Intel","HD",2.06
"HP","ProBook 650","Notebook",15.6,"Intel Core i5 6200U 2.3GHz","4GB","500GB","HDD","0","Windows 10","2.31kg",1199,"ProBook","4",1366,768,NA,"0","0","0","Intel","i5",5,4,"Intel","HD",2.31
"HP","EliteBook 820","Ultrabook",12.5,"Intel Core i5 6200U 2.3GHz","8GB","256GB","SSD","0","Windows 7","1.26kg",1199,"EliteBook","1",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Intel","HD",1.26
"HP","ProBook 430","Notebook",13.3,"Intel Core i7 7500U 2.7GHz","8GB","256GB","SSD","0","Windows 10","1.49kg",1090,"ProBook","2",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Intel","HD",1.49
"Lenovo","ThinkPad Yoga","Ultrabook",12.5,"Intel Core i7 6500U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.3kg",1713.49,"ThinkPad","1",1920,1080,"Full HD","1","1","0","Intel","i7",7,8,"Intel","HD",1.3
"Lenovo","IdeaPad 300-17ISK","Notebook",17.3,"Intel Core i5 6200U 2.3GHz","8GB","1.0TB","HDD","0","Windows 10","3.0kg",659,"IdeaPad","5",1600,900,NA,"0","0","0","Intel","i5",5,8,"AMD","Radeon",3
"Lenovo","Ideapad 700-15ISK","Notebook",15.6,"Intel Core i5 6300HQ 2.3GHz","4GB","1TB","HDD","0","Windows 10","2.3kg",977,"Ideapad","4",1920,1080,"Full HD","0","1","0","Intel","i5",5,4,"Nvidia","GeForce",2.3
"MSI","GT72VR Dominator","Gaming",17.3,"Intel Core i7 7700HQ 2.8GHz","16GB","256GB","SSD","1","Windows 10","3.78kg",2499,"GT72VR","5",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Nvidia","GeForce",3.78
"Lenovo","V110-15ISK (i5-6200U/4GB/500GB/W10)","Notebook",15.6,"Intel Core i5 6200U 2.3GHz","4GB","500GB","HDD","0","Windows 10","2.1kg",540,"V110-15ISK","4",1366,768,NA,"0","0","0","Intel","i5",5,4,"Intel","HD",2.1
"HP","Probook 650","Notebook",15.6,"Intel Core i5 6200U 2.3GHz","4GB","500GB","HDD","0","Windows 7","2.31kg",940,"Probook","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,4,"Intel","HD",2.31
"Lenovo","Yoga 900S-12ISK","Ultrabook",12.5,"Intel Core M 6Y75 1.2GHz","8GB","512GB","SSD","0","Windows 10","0.99kg",1399,"Yoga","1",2560,1440,NA,"1","1","0","Intel","M",6,8,"Intel","HD",0.99
"Lenovo","IdeaPad Y900-17ISK","Gaming",17.3,"Intel Core i7 6820HK 2.7GHz","32GB","512GB","SSD","1","Windows 10","4.6kg",3240,"IdeaPad","5",1920,1080,"Full HD","0","1","0","Intel","i7",7,32,"Nvidia","GeForce",4.6
"Lenovo","Yoga Book","2 in 1 Convertible",10.1,"Intel Atom x5-Z8550 1.44GHz","4GB","64GB","Flash Storage","0","Windows 10","0.69kg",646.27,"Yoga","0",1920,1200,NA,"1","1","0","Intel",NA,5,4,"Intel","HD",0.69
"HP","Spectre x360","Ultrabook",13.3,"Intel Core i7 7500U 2.7GHz","16GB","512GB","SSD","0","Windows 10","1.3kg",2049,"Spectre","2",3840,2160,"4K Ultra HD","0","1","0","Intel","i7",7,16,"Intel","HD",1.3
"Dell","Vostro 3568","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","2.18kg",750,"Vostro","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Intel","HD",2.18
"HP","EliteBook 840","Notebook",14,"Intel Core i5 6200U 2.3GHz","4GB","500GB","HDD","0","Windows 7","1.54kg",1030.99,"EliteBook","3",1920,1080,"Full HD","0","0","0","Intel","i5",5,4,"Intel","HD",1.54
"Lenovo","ThinkPad T460","Notebook",14,"Intel Core i5 6200U 2.3GHz","8GB","180GB","SSD","0","Windows 7","1.7kg",1199,"ThinkPad","3",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Intel","HD",1.7
"HP","Chromebook 13","Notebook",13.3,"Intel Pentium Dual Core 4405Y 1.5GHz","4GB","32GB","Flash Storage","0","Chrome/Android","1.29kg",615,"Chromebook","2",3200,1800,"Quad HD+","0","0","0","Intel","4405Y",4405,4,"Intel","HD",1.29
"Acer","Aspire ES1-523","Notebook",15.6,"AMD A8-Series 7410 2.2GHz","4GB","500GB","HDD","0","Windows 10","2.4kg",387,"Aspire","4",1366,768,NA,"0","0","0","AMD",NA,8,4,"AMD","Radeon",2.4
"Dell","Inspiron 3552","Notebook",15.6,"Intel Pentium Quad Core N3700 1.6GHz","4GB","500GB","HDD","0","Linux","2.2kg",393.49,"Inspiron","4",1366,768,NA,"0","0","0","Intel","N3700",3700,4,"Intel","HD",2.2
"HP","250 G6","Notebook",15.6,"Intel Core i3 6006U 2GHz","4GB","1TB","HDD","0","No OS","1.86kg",345.99,"250","4",1366,768,NA,"0","0","0","Intel","i3",3,4,"Intel","HD",1.86
"Asus","Rog GL702VM-GC354T","Gaming",17.3,"Intel Core i7 7700HQ 2.8GHz","8GB","256GB","SSD","1","Windows 10","2.7kg",1599,"Rog","5",1920,1080,"Full HD","0","1","0","Intel","i7",7,8,"Nvidia","GeForce",2.7
"Dell","Inspiron 5370","Ultrabook",13.3,"Intel Core i5 8250U 1.6GHz","4GB","256GB","SSD","0","Windows 10","1.4kg",818.35,"Inspiron","2",1920,1080,"Full HD","0","1","0","Intel","i5",5,4,"AMD","Radeon",1.4
"HP","Elitebook 820","Netbook",12.5,"Intel Core i5 6200U 2.3GHz","4GB","128GB","SSD","0","Windows 7","2.4kg",1599,"Elitebook","1",1366,768,NA,"0","0","0","Intel","i5",5,4,"Intel","HD",2.4
"Acer","Aspire F5-573G","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","1","Windows 10","2.4kg",799,"Aspire","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Nvidia","GeForce",2.4
"Dell","Inspiron 5567","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","8GB","1TB","HDD","0","Windows 10","2.36kg",638.8,"Inspiron","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"AMD","Radeon",2.36
"MSI","GS70 Stealth","Gaming",17.3,"Intel Core i7 6700HQ 2.6GHz","8GB","256GB","SSD","0","Windows 10","2.6kg",1599,"GS70","5",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","GeForce",2.6
"HP","250 G5","Notebook",15.6,"Intel Pentium Quad Core N3710 1.6GHz","4GB","1TB","HDD","0","Windows 10","1.96kg",500,"250","4",1366,768,NA,"0","0","0","Intel","N3710",3710,4,"Intel","HD",1.96
"Asus","G752VY-GC162T (i7-6700HQ/16GB/1TB","Gaming",17.3,"Intel Core i7 6700HQ 2.6GHz","16GB","128GB","SSD","1","Windows 10","4.3kg",2299,"G752VY-GC162T","5",1920,1080,"Full HD","0","1","0","Intel","i7",7,16,"Nvidia","GeForce",4.3
"Dell","Latitude E5270","Ultrabook",12.5,"Intel Core i3 6100U 2.3GHz","4GB","500GB","HDD","0","Windows 7","1.5kg",1135.15,"Latitude","1",1366,768,NA,"0","0","0","Intel","i3",3,4,"Intel","HD",1.5
"Dell","Latitude E5270","Ultrabook",12.5,"Intel Core i3 6100U 2.3GHz","4GB","128GB","SSD","0","Windows 7","1.5kg",1166.97,"Latitude","1",1366,768,NA,"0","0","0","Intel","i3",3,4,"Intel","HD",1.5
"Acer","Chromebook 15","Notebook",15.6,"Intel Celeron Dual Core 3205U 1.5GHz","4GB","16GB","SSD","0","Chrome/Android","2.20kg",209,"Chromebook","4",1366,768,NA,"0","0","0","Intel","3205U",3205,4,"Intel","HD",2.2
"Lenovo","Legion Y520-15IKBN","Gaming",15.6,"Intel Core i7 7700HQ 2.8GHz","16GB","512GB","SSD","0","Windows 10","2.4kg",1199,"Legion","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Nvidia","GeForce",2.4
"Dell","Latitude E5270","Ultrabook",12.5,"Intel Core i5 6200U 2.3GHz","8GB","256GB","SSD","0","Windows 7","1.5kg",1413.1,"Latitude","1",1366,768,NA,"0","0","0","Intel","i5",5,8,"Intel","HD",1.5
"MSI","GE72 Apache","Gaming",17.3,"Intel Core i7 6700HQ 2.6GHz","8GB","128GB","SSD","1","Windows 10","2.9kg",1511.19,"GE72","5",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","GeForce",2.9
"Lenovo","Yoga 500-15ISK","2 in 1 Convertible",15.6,"Intel Core i5 6200U 2.3GHz","4GB","256GB","SSD","0","Windows 10","2.1kg",867,"Yoga","4",1920,1080,"Full HD","1","1","0","Intel","i5",5,4,"Intel","HD",2.1
"HP","15-bw011nv (A6-9220/4GB/1TB/FHD/W10)","Notebook",15.6,"AMD A6-Series 9220 2.5GHz","4GB","1TB","HDD","0","Windows 10","2.1kg",398,"15-bw011nv","4",1920,1080,"Full HD","0","0","0","AMD",NA,6,4,"AMD","Radeon",2.1
"Asus","Rog GL552VW-CN470T","Gaming",15.6,"Intel Core i7 6700HQ 2.6GHz","16GB","128GB","SSD","1","Windows 10","2.59kg",1339,"Rog","4",1920,1080,"Full HD","0","1","0","Intel","i7",7,16,"Nvidia","GeForce",2.59
"HP","EliteBook 1030","Notebook",13.3,"Intel Core M 6Y54 1.1GHz","8GB","256GB","SSD","0","Windows 10","1.16kg",1699,"EliteBook","2",3200,1800,"Quad HD+","1","0","0","Intel","M",6,8,"Intel","HD",1.16
"Dell","Vostro 3559","Notebook",15.6,"Intel Core i5 6200U 2.3GHz","4GB","500GB","HDD","0","Windows 7","2.24kg",769.15,"Vostro","4",1366,768,NA,"0","0","0","Intel","i5",5,4,"AMD","Radeon",2.24
"Lenovo","V110-15ISK (i3-6006U/4GB/128GB/W10)","Notebook",15.6,"Intel Core i3 6006U 2.0GHz","4GB","128GB","SSD","0","Windows 10","2.1kg",429,"V110-15ISK","4",1366,768,NA,"0","0","0","Intel","i3",3,4,"Intel","HD",2.1
"HP","Spectre Pro","Ultrabook",13.3,"Intel Core i7 6500U 2.5GHz","8GB","512GB","SSD","0","Windows 10","1.16kg",1969,"Spectre","2",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Intel","HD",1.16
"Lenovo","Yoga Book","2 in 1 Convertible",10.1,"Intel Atom x5-Z8550 1.44GHz","4GB","64GB","Flash Storage","0","Chrome/Android","0.69kg",549,"Yoga","0",1920,1200,NA,"1","1","0","Intel",NA,5,4,"Intel","HD",0.69
"Dell","XPS 13","Ultrabook",13.3,"Intel Core i7 7560U 2.4GHz","8GB","256GB","SSD","0","Windows 10","1.23kg",1379,"XPS","2",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Intel","Iris",1.23
"Lenovo","IdeaPad Y900-17ISK","Gaming",17.3,"Intel Core i7 6820HK 2.7GHz","16GB","256GB","SSD","1","Windows 10","4.6kg",2749.99,"IdeaPad","5",1920,1080,"Full HD","0","1","0","Intel","i7",7,16,"Nvidia","GeForce",4.6
"Other","Blade Stealth","Ultrabook",12.5,"Intel Core i7 6500U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.25kg",1029,"Blade","1",3840,2160,"4K Ultra HD","1","0","0","Intel","i7",7,8,"Intel","HD",1.25
"Toshiba","Portege X30-D-10K","Ultrabook",13.3,"Intel Core i7 7500U 2.7GHz","16GB","512GB","SSD","0","Windows 10","1.05kg",2226,"Portege","2",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Intel","HD",1.05
"Asus","Rog GL752VW-T4308T","Gaming",17.3,"Intel Core i7 6700HQ 2.6GHz","8GB","128GB","SSD","1","Windows 10","3.52kg",1312.49,"Rog","5",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","GeForce",3.52
"Other","V131 (X5-Z8350/4GB/32GB/FHD/W10)","Notebook",13.3,"Intel Atom X5-Z8350 1.44GHz","4GB","32GB","Flash Storage","0","Windows 10","1.35kg",196,"V131","2",1920,1080,"Full HD","0","0","0","Intel",NA,5,4,"Intel","HD",1.35
"HP","Spectre Pro","Notebook",13.3,"Intel Core i5 6200U 2.3GHz","8GB","256GB","SSD","0","Windows 10","1.16kg",1690,"Spectre","2",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Intel","HD",1.16
"HP","EliteBook 1040","Notebook",14,"Intel Core i5 6200U 2.3GHz","8GB","256GB","SSD","0","Windows 7","1.43kg",1513,"EliteBook","3",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Intel","HD",1.43
"Dell","Latitude E5570","Notebook",15.6,"Intel Core i5 6200U 2.3GHz","4GB","500GB","HDD","0","Linux","2.09kg",523.63,"Latitude","4",1366,768,NA,"0","0","0","Intel","i5",5,4,"Intel","HD",2.09
"Asus","VivoBook Max","Notebook",15.6,"Intel Core i3 7100U 2.4GHz","4GB","1TB","HDD","0","Windows 10","2kg",435,"VivoBook","4",1366,768,NA,"0","0","0","Intel","i3",3,4,"Intel","HD",2
"Lenovo","ThinkPad Yoga","2 in 1 Convertible",14,"Intel Core i7 6500U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.8kg",1669,"ThinkPad","3",1920,1080,"Full HD","1","1","0","Intel","i7",7,8,"Intel","HD",1.8
"Lenovo","Yoga Book","2 in 1 Convertible",10.1,"Intel Atom x5-Z8550 1.44GHz","4GB","64GB","Flash Storage","0","Windows 10","0.69kg",479,"Yoga","0",1920,1200,NA,"1","1","0","Intel",NA,5,4,"Intel","HD",0.69
"HP","EliteBook 820","Ultrabook",12.5,"Intel Core i5 6300U 2.4GHz","8GB","256GB","SSD","0","Windows 7","1.26kg",1895,"EliteBook","1",1366,768,NA,"0","0","0","Intel","i5",5,8,"Intel","HD",1.26
"Lenovo","Legion Y520-15IKBN","Gaming",15.6,"Intel Core i5 7300HQ 2.5GHz","8GB","128GB","SSD","1","No OS","2.4kg",989,"Legion","4",1920,1080,"Full HD","0","1","0","Intel","i5",5,8,"Nvidia","GeForce",2.4
"HP","Omen -","Gaming",17.3,"Intel Core i5 6300HQ 2.3GHz","8GB","128GB","SSD","1","Windows 10","3.35kg",1129,"Omen","5",1920,1080,"Full HD","0","1","0","Intel","i5",5,8,"Nvidia","GeForce",3.35
"HP","15-bs078cl (i7-7500U/8GB/2TB/W10)","Notebook",15.6,"Intel Core i7 7500U 2.7GHz","8GB","2TB","HDD","0","Windows 10","2.04kg",629,"15-bs078cl","4",1366,768,NA,"0","0","0","Intel","i7",7,8,"Intel","HD",2.04
"Lenovo","ThinkPad P40","2 in 1 Convertible",14,"Intel Core i7 6600U 2.6GHz","8GB","512GB","SSD","0","Windows 7","1.8kg",2050.38,"ThinkPad","3",1920,1080,"Full HD","1","1","0","Intel","i7",7,8,"Nvidia","Quadro",1.8
"Asus","L403NA-GA013TS (N3350/4GB/32GB/W10)","Notebook",14,"Intel Celeron Dual Core N3350 1.1GHz","4GB","32GB","Flash Storage","0","Windows 10","1.5kg",278,"L403NA-GA013TS","3",1366,768,NA,"0","0","0","Intel","N3350",3350,4,"Intel","HD",1.5
"HP","250 G6","Ultrabook",15.6,"Intel Core i7 7500U 2.7GHz","8GB","256GB","SSD","0","Windows 10","1.84kg",752,"250","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Intel","HD",1.84
"Acer","Aspire E5-576G","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","4GB","1TB","HDD","0","Windows 10","2.23kg",616,"Aspire","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,4,"Nvidia","GeForce",2.23
"Lenovo","IdeaPad 500-15ISK","Notebook",15.6,"Intel Core i7 6500U 2.5GHz","16GB","1.0TB","Hybrid","0","Windows 10","2.5kg",1099,"IdeaPad","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"AMD","Radeon",2.5
"HP","ZBook 17","Workstation",17.3,"Intel Core i7 6700HQ 2.6GHz","8GB","256GB","SSD","0","Windows 7","3kg",3949.4,"ZBook","5",1920,1080,"Full HD","0","1","0","Intel","i7",7,8,"Nvidia","Quadro",3
"Dell","Inspiron 5567","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","8GB","1TB","HDD","0","Windows 10","2.5kg",784,"Inspiron","4",1366,768,NA,"0","0","0","Intel","i5",5,8,"AMD","Radeon",2.5
"MSI","GT72S Dominator","Gaming",17.3,"Intel Core i7 6820HQ 2.7GHz","16GB","256GB","SSD","1","Windows 10","3.78kg",2399,"GT72S","5",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Nvidia","GeForce",3.78
"HP","EliteBook 850","Ultrabook",15.6,"Intel Core i7 6500U 2.5GHz","8GB","256GB","SSD","0","Windows 7","1.88kg",2171.72,"EliteBook","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Intel","HD",1.88
"Lenovo","ThinkPad X1","2 in 1 Convertible",14,"Intel Core i7 6600U 2.6GHz","16GB","512GB","SSD","0","Windows 10","2.8kg",2440,"ThinkPad","3",2560,1440,NA,"1","1","0","Intel","i7",7,16,"Intel","HD",2.8
"MSI","GP62M 7RDX","Gaming",15.6,"Intel Core i7 7700HQ 2.8GHz","8GB","128GB","SSD","1","Windows 10","2.4kg",1142.8,"GP62M","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","GeForce",2.4
"HP","Spectre Pro","2 in 1 Convertible",13.3,"Intel Core i5 6300U 2.4GHz","8GB","256GB","SSD","0","Windows 10","1.48kg",1629,"Spectre","2",1920,1080,"Full HD","1","0","0","Intel","i5",5,8,"Intel","HD",1.48
"HP","ZBook 15","Workstation",15.6,"Intel Core i7 6700HQ 2.6GHz","8GB","256GB","SSD","0","Windows 7","2.59kg",2229,"ZBook","4",1920,1080,"Full HD","0","1","0","Intel","i7",7,8,"Nvidia","Quadro",2.59
"HP","Spectre Pro","2 in 1 Convertible",13.3,"Intel Core i7 6600U 2.6GHz","8GB","256GB","SSD","0","Windows 10","1.48kg",1799,"Spectre","2",2560,1440,NA,"1","0","0","Intel","i7",7,8,"Intel","HD",1.48
"HP","ZBook Studio","Workstation",15.6,"Intel Core i7 6700HQ 2.6GHz","8GB","256GB","SSD","0","Windows 7","2.0kg",1899,"ZBook","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","Quadro",2
"HP","EliteBook 820","Ultrabook",12.5,"Intel Core i7 6500U 2.50GHz","8GB","256GB","SSD","0","Windows 7","1.26kg",2296.95,"EliteBook","1",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Intel","HD",1.26
"Dell","Vostro 5568","Notebook",15.6,"Intel Core i7 7500U 2.7GHz","8GB","256GB","SSD","0","Windows 10","2.18kg",1009.9,"Vostro","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","GeForce",2.18
"HP","EliteBook 850","Notebook",15.6,"Intel Core i5 6200U 2.3GHz","8GB","256GB","SSD","0","Windows 7","1.88kg",1579,"EliteBook","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"Intel","HD",1.88
"Lenovo","ThinkPad X1","2 in 1 Convertible",14,"Intel Core i7 6500U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.27kg",2339,"ThinkPad","3",2560,1440,NA,"1","1","0","Intel","i7",7,8,"Intel","HD",1.27
"Lenovo","V110-15ISK (i3-6006U/4GB/1TB/No","Notebook",15.6,"Intel Core i3 6006U 2.0GHz","4GB","1TB","HDD","0","No OS","1.9kg",339,"V110-15ISK","4",1366,768,NA,"0","0","0","Intel","i3",3,4,"Intel","HD",1.9
"HP","15-BA015wm (E2-7110/4GB/500GB/W10)","Notebook",15.6,"AMD E-Series 7110 1.8GHz","4GB","500GB","HDD","0","Windows 10","1.86kg",297,"15-BA015wm","4",1366,768,NA,"0","0","0","AMD",NA,7110,4,"AMD","Radeon",1.86
"Lenovo","B51-80 (i5-6200U/8GB/1TB/Radeon","Notebook",15.6,"Intel Core i5 6200U 2.3GHz","8GB","1TB","HDD","0","No OS","2.32kg",599,"B51-80","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"AMD","Radeon",2.32
"Dell","Inspiron 7567","Gaming",15.6,"Intel Core i7 7700HQ 2.8GHz","8GB","1TB","HDD","0","Windows 10","2.62kg",1199,"Inspiron","4",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Nvidia","GeForce",2.62
"Dell","XPS 15","Notebook",15.6,"Intel Core i5 6300HQ 2.3GHz","8GB","256GB","SSD","0","Windows 10","2.04kg",2250.68,"XPS","4",3840,2160,"4K Ultra HD","1","1","0","Intel","i5",5,8,"Nvidia","GeForce",2.04
"HP","15-bw002nv (A6-9220/4GB/256GB/Radeon","Notebook",15.6,"AMD A6-Series A6-9220 2.5GHz","4GB","256GB","SSD","0","Windows 10","1.91kg",478.89,"15-bw002nv","4",1920,1080,"Full HD","0","0","0","AMD",NA,6,4,"AMD","Radeon",1.91
"MSI","GP72M 7REX","Gaming",17.3,"Intel Core i7 7700HQ 2.8GHz","16GB","256GB","SSD","1","Windows 10","2.7kg",1492.8,"GP72M","5",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Nvidia","GeForce",2.7
"Lenovo","ThinkPad T460s","Ultrabook",14,"Intel Core i7 6600U 2.6GHz","12GB","512GB","SSD","0","Windows 7","1.4kg",2299,"ThinkPad","3",1920,1080,"Full HD","0","0","0","Intel","i7",7,12,"Intel","HD",1.4
"Lenovo","B51-80 (i5-6200U/8GB/1008GB/Radeon","Notebook",15.6,"Intel Core i5 6200U 2.3GHz","8GB","1.0TB","Hybrid","0","Windows 10","2.5kg",788.49,"B51-80","4",1920,1080,"Full HD","0","0","0","Intel","i5",5,8,"AMD","Radeon",2.5
"HP","Spectre Pro","2 in 1 Convertible",13.3,"Intel Core i7 6600U 2.6GHz","8GB","512GB","SSD","0","Windows 10","1.48kg",2041,"Spectre","2",2560,1440,NA,"1","0","0","Intel","i7",7,8,"Intel","HD",1.48
"Lenovo","ThinkPad T460","Ultrabook",14,"Intel Core i7 6600U 2.6GHz","8GB","256GB","SSD","0","Windows 7","1.7kg",1499,"ThinkPad","3",1920,1080,"Full HD","0","0","0","Intel","i7",7,8,"Intel","HD",1.7
"MSI","GS40 Phantom","Gaming",14,"Intel Core i7 6700HQ 2.6GHz","16GB","256GB","SSD","1","Windows 10","1.7kg",1769,"GS40","3",1920,1080,"Full HD","0","0","0","Intel","i7",7,16,"Nvidia","GeForce",1.7
"HP","Pavilion 15-cb003nv","Gaming",15.6,"Intel Core i7 7700HQ 2.8GHz","8GB","1TB","HDD","0","Windows 10","2.62kg",899,"Pavilion","4",1920,1080,"Full HD","0","1","0","Intel","i7",7,8,"Nvidia","GeForce",2.62
"Lenovo","IdeaPad 310-15ISK","Notebook",15.6,"Intel Core i3 6006U 2.0GHz","8GB","1TB","HDD","0","Windows 10","2.2kg",459,"IdeaPad","4",1366,768,NA,"0","0","0","Intel","i3",3,8,"Intel","HD",2.2
"HP","250 G4","Notebook",15.6,"Intel Core i5 6200U 2.3GHz","4GB","500GB","HDD","0","No OS","2.1kg",476.99,"250","4",1366,768,NA,"0","0","0","Intel","i5",5,4,"Intel","HD",2.1
"Dell","Inspiron 7567","Gaming",15.6,"Intel Core i7 7700HQ 2.8GHz","8GB","128GB","SSD","1","Windows 10","2.62kg",1498,"Inspiron","4",3840,2160,"4K Ultra HD","0","0","0","Intel","i7",7,8,"Nvidia","GeForce",2.62
"Lenovo","ThinkPad T570","Notebook",15.6,"Intel Core i5 7200U 2.5GHz","8GB","256GB","SSD","0","Windows 10","1.95kg",1390,"ThinkPad","4",1920,1080,"Full HD","0","1","0","Intel","i5",5,8,"Intel","HD",1.95
